supplier_id;kind;paceSetter_line;name;part_of;claimed_by
CM712PK;PART;CM712;;CM712;p-8850-polar-camel-medium
CM712PU;PART;CM712;;CM712;p-8850-polar-camel-medium
CM712RD;PART;CM712;;CM712;p-8850-polar-camel-medium
CM712TL;PART;CM712;;CM712;p-8850-polar-camel-medium
CM712WH;PART;CM712;;CM712;p-8850-polar-camel-medium
CM713;FAMILY_PART;CM713*;;;p-6356-polar-camel-stemless-wine-tumblers-personalized
CM713BK;PART;CM713*;;CM713*;p-8850-polar-camel-medium
CM713BL;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713DB;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713GR;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713GY;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713LB;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713LP;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713MR;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713OR;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713PK;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713PU;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713RD;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713TL;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM713WH;PART;CM713*;;CM713*;p-8848-polar-camel-small
CM715AB;PART;CM715;;CM715;p-8052-gold-finish-plastic-cup-on-marble-base
CM715AK;PART;CM715;;CM715;p-8052-gold-finish-plastic-cup-on-marble-base
CM715AR;PART;CM715;;CM715;p-8052-gold-finish-plastic-cup-on-marble-base
CM715BB;PART;CM715;;CM715 CM715BR;p-8052-gold-finish-plastic-cup-on-marble-base
CM715BK;PART;CM715;;CM715 CM715BR;p-8052-gold-finish-plastic-cup-on-marble-base
CM715BR;PRODUCT;CM715B;Gold Finish Plastic Cup on Marble Base;;p-8052-gold-finish-plastic-cup-on-marble-base
CM716BK;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716BL;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716DB;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716GR;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716GY;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716LB;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716LP;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716MR;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716OR;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716PK;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716PU;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716RD;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716TL;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM716WH;PART;CM716*;;CM716*;p-8693-20-oz-pilsner-tumbler
CM717BK;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717BL;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717DB;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717GR;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717GY;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717LB;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717LP;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717MR;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717OR;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717PK;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717PU;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717RD;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717TL;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM717WH;PART;CM717*;;CM717*;p-8692-14-oz-pilsner-tumbler
CM718BS;PART;CM718;;CM718;p-8823-leatherette-wiereless-phone-charging-mat-with-usb-cord
CM718GR;PART;CM718;;CM718;p-8823-leatherette-wiereless-phone-charging-mat-with-usb-cord
CM718RW;PART;CM718;;CM718;p-8823-leatherette-wiereless-phone-charging-mat-with-usb-cord
CM718TL;PART;CM718;;CM718;p-8823-leatherette-wiereless-phone-charging-mat-with-usb-cord
CM720ABS;PART;CM720A;;CM720A;p-8725-canvas-portfolio-with-leatherette-accent
CM720AGR;PART;CM720A;;CM720A;p-8725-canvas-portfolio-with-leatherette-accent
CM720ARW;PART;CM720A;;CM720A;p-8725-canvas-portfolio-with-leatherette-accent
CM720BBS;PART;CM720B;;CM720B;p-8725-canvas-portfolio-with-leatherette-accent
CM720BGR;PART;CM720B;;CM720B;p-8725-canvas-portfolio-with-leatherette-accent
CM720BRW;PART;CM720B;;CM720B;p-8725-canvas-portfolio-with-leatherette-accent
CM721BS;PRODUCT;CM721*;Journal with Phone Pouch;CM721GR CM721RW;p-8773-journal-with-phone-pouch-small
CM721GR;PRODUCT;CM721*;Journal with Phone Pouch;CM721BS CM721RW;p-8774-journal-with-phone-pouch-large
CM721RW;PRODUCT;CM721*;Journal with Phone Pouch;CM721BS CM721GR;p-8774-journal-with-phone-pouch-large
CM722ABB;PRODUCT;CM722A;Leatherette Frame  Holds 4 x 6, Bamboo;CM722ABS CM722ABV CM722AGR CM722ALB CM722ARW CM722ATL;p-8795-leatherette-frame-holds-large
CM722ABS;PRODUCT;CM722A;Leatherette Frame  Holds 4 x 6, Black/Silver;CM722ABB CM722ABV CM722AGR CM722ALB CM722ARW CM722ATL;p-8794-leatherette-frame-holds-small
CM722ABV;PRODUCT;CM722A;Leatherette Frame  Holds 4 x 6, Blue/Silver;CM722ABB CM722ABS CM722AGR CM722ALB CM722ARW CM722ATL;p-8794-leatherette-frame-holds-small
CM722AGR;PRODUCT;CM722A;Leatherette Frame  Holds 4 x 6, Gray;CM722ABB CM722ABS CM722ABV CM722ALB CM722ARW CM722ATL;p-8794-leatherette-frame-holds-small
CM722ALB;PRODUCT;CM722A;Leatherette Frame  Holds 4 x 6, Light Brown;CM722ABB CM722ABS CM722ABV CM722AGR CM722ARW CM722ATL;p-8794-leatherette-frame-holds-small
CM722ARW;PRODUCT;CM722A;Leatherette Frame  Holds 4 x 6, Rawhide;CM722ABB CM722ABS CM722ABV CM722AGR CM722ALB CM722ATL;p-8794-leatherette-frame-holds-small
